,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
84,0.06347180103572707,0.9372517565886179,0.9421541361759106,0.9331430941820145,0.19715113999942938,0.8032038485010465,0.8309567173322042,0.7820302695035934
85,0.06353621898839872,0.9371750950813293,0.941919457167387,0.9332310631871223,0.18170792733629546,0.8186599810918173,0.8475469003121058,0.7968056673804919
86,0.05969730046732972,0.9409810956567526,0.9456650614738464,0.9370682667940855,0.18740135865906873,0.8129671340187391,0.8365680128335953,0.794600692888101
87,0.0601254709957478,0.9405645138273636,0.9449020760754744,0.9369690679013729,0.20195263406882683,0.7984327698747317,0.8282717218001684,0.775839572151502
88,0.06552911887411028,0.9352025333791971,0.9394522476941347,0.9317781937619051,0.18826960244526467,0.8120647023121516,0.8387869348128637,0.7918702935179075
89,0.06262999718698363,0.9380784134070078,0.942656866585215,0.9342735018581152,0.18487751359740892,0.8153745060165724,0.8444714993238449,0.7933164263765017
90,0.05712153442436829,0.943571841965119,0.9479844110707442,0.9398207254707813,0.18056997749954462,0.8198418145378431,0.8466017246246338,0.7996740763386091
91,0.059173036502519004,0.9415089519073566,0.9456198575596014,0.9381140458087126,0.19354119120786586,0.8067537198464075,0.8343812798460325,0.7857155154148737
92,0.058715210548446826,0.9419695964703957,0.9462159511943659,0.9384073099742333,0.19387881830334663,0.806301253537337,0.8331977153817812,0.7859967350959778
93,0.06536479930703838,0.9352742234865824,0.9393550256888071,0.9318719177196423,0.18549201482286057,0.8148702879746755,0.8414640153447787,0.7947589854399363
94,0.06010008312296122,0.9405545989672343,0.9450718828787407,0.9367598090320826,0.20103383560975394,0.7992690578103065,0.8273691758513451,0.7781965310374895
95,0.059623909066431224,0.9410387159635624,0.9453499217828115,0.9374868559340636,0.1955820064370831,0.8047754317522049,0.8313443015019099,0.7847971667846044
96,0.05615171786242475,0.9445230923593044,0.9488007972637812,0.9408826269209385,0.18481011719753346,0.8155790939927101,0.8406245733300844,0.7969982673724493
97,0.05052102217450738,0.9501258643964926,0.9541844415167967,0.9465811389187971,0.18143274014194807,0.8189440617958704,0.8450791587432226,0.7988071714838346
98,0.05137367391337951,0.9492839605857929,0.9533356800675392,0.9458492590735356,0.1764323003590107,0.8238617852330208,0.8513221715887388,0.8027452876170477
99,0.053279306448530406,0.9473408609628677,0.9513046791156133,0.9439302242050568,0.1894972575828433,0.8108551502227783,0.8422432368000349,0.7871731097499529
100,0.056149164971429855,0.9444780281434456,0.9487151720871528,0.9409074770907561,0.18104399600997567,0.819316029548645,0.8445775955915451,0.7999646887183189
101,0.05045192104686672,0.9501742410163084,0.9542497899383307,0.9466082366804282,0.16361315175890923,0.8367749750614166,0.8637897695104281,0.8157445465524992
102,0.04933545094293853,0.951303326835235,0.9552339656899372,0.9479130686571201,0.17100816934059063,0.8293316240111986,0.8577811494469643,0.8076255520184835
103,0.04817225537650908,0.9524637715270122,0.9563881667951742,0.9490426306923231,0.17780307168141007,0.8225289136171341,0.8490809400876363,0.801786499718825
104,0.04733586119255051,0.9532698740561804,0.95710270665586,0.9499010797590017,0.17337981394181648,0.8269333889087042,0.850632501145204,0.8089663212498029
105,0.04661173728527501,0.9539404474198818,0.9578534575800101,0.9505538052568833,0.18022283632308245,0.8201178014278412,0.8457828611135483,0.8003630638122559
106,0.04813437000848353,0.9524833640704552,0.9564131821195284,0.9490571413189173,0.16355642086515823,0.8367608239253362,0.8628820901115736,0.8164895897110304
107,0.048357393844829254,0.9522448014467955,0.9560168869793415,0.9490044116973877,0.18363310551891723,0.8166756356755892,0.8443046137690544,0.7957225566109022
108,0.048807887302245945,0.9517981844643751,0.9554871140668789,0.9485977391401926,0.18302898605664572,0.8173965886235237,0.8423865760366122,0.7983228315909704
109,0.05040961806662381,0.9502201502521833,0.9537280406802893,0.9472262052198251,0.18113430899878344,0.8191800266504288,0.8457910244663557,0.7988047649463018
110,0.04865071002859622,0.9519753282268842,0.9558472825835148,0.9486526865512133,0.1635559437175592,0.8368271837631861,0.8590888728698095,0.8199670587976774
111,0.046839204733259976,0.9537564075241486,0.9575062617659569,0.9504869040101767,0.17314368517448506,0.8271890630324682,0.8544947902361552,0.806295188764731
